y,y1,x1,x2,x3,x4,x5,x6,x7,x8,x9
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,1.0866019936895299,4,5,1,22,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2988530764097066,0.76953844799073301,4,5,1,23,4,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.2975416678181599,0.96469393410965698,1,6,1,10,3,1.4653609999999999,1.4271160000000001,3.3460960000000002,177.699433
1.2920344359947364,1.5242017473030001,3,6,1,20,1,1.2515350000000001,1.3367059999999999,2.6866500000000002,74.196158999999994
1.2900346113625181,1.52499186413554,1,6,3,10,0.041700000000000001,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.2891428359323331,1.2555747902072201,4,6,1,20,3,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.2808059283936668,1.2555747902072201,4,6,1,20,3,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.2787536009528289,0.32539054457466898,4,6,1,24,2,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.2713245581125721,-0.87019142094611901,4,5,3,22,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.2713245581125721,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.2713245581125721,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.2713245581125721,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.2713245581125721,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.2709116394104811,1.3485513769162101,3,6,1,10,1,1.389812,1.3200289999999999,3.6694290000000001,149.992977
1.2576785748691846,1.2794320417752201,2,5,1,7,4,1.516354,1.3744959999999999,3.6578080000000002,195.77525800000001
1.2562232200945267,1.25640371491925,4,6,1,23,0.125,1.4697420000000001,1.3272010000000001,3.7320989999999998,296.81965000000002
1.2562232200945267,1.25640371491925,4,6,1,23,0.125,1.4697420000000001,1.3272010000000001,3.7320989999999998,296.81965000000002
1.2562232200945267,1.25640371491925,4,6,1,23,0.125,1.4697420000000001,1.3272010000000001,3.7320989999999998,296.81965000000002
1.2562232200945267,1.25640371491925,4,6,1,23,0.125,1.4697420000000001,1.3272010000000001,3.7320989999999998,296.81965000000002
1.2562232200945267,1.25640371491925,4,6,1,23,0.125,1.4697420000000001,1.3272010000000001,3.7320989999999998,296.81965000000002
1.255272505103306,0.76574477862266699,4,6,1,20,1,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1.255272505103306,0.64639746983937896,4,6,1,20,2,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1.2511513431753545,1.2443058861741101,3,5,1,20,2,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1.2504200023088941,1.2794320417752201,2,5,1,5,4,1.516354,1.3744959999999999,3.6578080000000002,195.77525800000001
1.2474822606770544,1.48732712697374,3,6,1,20,1,1.3971899999999999,1.3250919999999999,3.667243,139.10991999999999
1.2430380486862944,1.3734179674935201,4,6,1,20,4,1.369745,1.38405,2.9881549999999999,123.77092399999999
1.2304489213782739,1.6457301897615999,3,6,1,10,2,1.369745,1.38405,2.9881549999999999,123.77092399999999
1.2304489213782739,1.6133176268295599,3,6,1,10,1,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1.2303716039472776,0.25734316426906401,4,5,1,20,3,1.2072099999999999,1.324422,2.942002,58.832287000000001
1.2278867046136734,1.35321468278999,3,6,3,23,2,1.3971899999999999,1.3250919999999999,3.667243,139.10991999999999
1.209515014542631,1.2004283377601099,2,5,1,7,4,1.287506,1.3277080000000001,3.279455,96.504986000000002
1.2089785172762535,0.87973490081225902,3,6,1,10,2,1.776553,1.5190509999999999,3.3022420000000001,154.74236099999999
1.2083521406089728,1.3552154286220199,4,1,1,8,3,1.369745,1.38405,2.9881549999999999,123.77092399999999
1.2079035303860517,1.3891106390975601,3,6,1,20,1,1.632903,1.4576119999999999,3.2789060000000001,155.92872800000001
1.2041199826559248,-0.78094594408630402,4,6,1,20,4,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.2041199826559248,-0.61261017045525901,4,6,1,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.2041199826559248,1.3734179674935201,4,6,1,20,4,1.369745,1.38405,2.9881549999999999,123.77092399999999
1.2041199826559248,0.75790753890419504,4,5,1,22,2,1.484996,1.41821,3.3048950000000001,145.539736
1.2034054367424643,1.1946794634111599,4,5,1,22,3.3332999999999999,1.484996,1.41821,3.3048950000000001,145.539736
1.2034054367424643,1.1946794634111599,4,5,1,22,3.3332999999999999,1.484996,1.41821,3.3048950000000001,145.539736
1.2034054367424643,0.83551923599544797,4,5,1,23,2,1.484996,1.41821,3.3048950000000001,145.539736
1.2034054367424643,1.12542909191317,4,5,1,23,3.3332999999999999,1.484996,1.41821,3.3048950000000001,145.539736
1.2034054367424643,1.12542909191317,4,5,1,23,3.3332999999999999,1.484996,1.41821,3.3048950000000001,145.539736
1.2006346602751257,0.987956283830833,3,1,1,10,1,1.365961,1.3374999999999999,2.9817149999999999,101.07158699999999
1.1986570869544226,1.2477754755583099,3,1,3,20,2,1.7283329999999999,1.5589489999999999,3.068981,163.77571
1.1834091373163427,1.1130629883512799,4,6,1,24,2.5708000000000002,1.9644379999999999,1.475597,3.2604410000000001,123.87051099999999
1.1834091373163427,0.86715306225479405,4,6,1,22,2.5708000000000002,1.9644379999999999,1.475597,3.2604410000000001,123.87051099999999
1.1818435879447726,0.40496100205927599,3,1,1,5,2,1.8894820000000001,1.576716,3.0689790000000001,169.580533
1.1815577738627863,1.64780974533118,1,6,1,10,3,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1789769472931695,2.0094935212465099,1,6,1,8,3,1.7986329999999999,1.43486,3.3119610000000002,101.279689
1.1786892397755899,1.0383996623785801,4,5,1,10,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,1.1175586560990101,1,1,1,24,3,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1760912590556813,1.1175586560990101,1,1,1,24,3,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1760912590556813,1.1175586560990101,1,1,1,24,3,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1760912590556813,1.02595828666208,1,1,1,24,1,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1.1760912590556813,1.2083157503622,4,5,1,20,4,1.5937429999999999,1.3971560000000001,3.3963369999999999,173.37441000000001
1.1760912590556813,-0.87019142094611901,4,5,3,22,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,-0.87019142094611901,4,5,3,22,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.46602574398847202,4,5,3,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1760912590556813,0.53504664035798299,5,1,1,21,0.125,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1705550585212086,-0.25412402598516098,4,5,1,22,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1705550585212086,0.43073579521657201,4,5,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1646502159342969,1.14287059153351,4,5,1,20,3,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1626115968945245,0.25966986306376399,3,6,1,10,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1612077569480095,0.64148299727758096,1,6,1,14,1,1.484996,1.41821,3.3048950000000001,145.539736
1.1591232690487032,0.61141618073557302,3,1,3,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1498346967157849,0.87973490081225902,3,6,1,10,2,1.776553,1.5190509999999999,3.3022420000000001,154.74236099999999
1.1490613057269385,1.1706823848486301,3,1,1,10,1,1.5866450000000001,1.4455169999999999,3.158649,145.55060700000001
1.1481830557170167,1.6310909795161499,3,6,1,20,1,1.5866450000000001,1.4455169999999999,3.158649,145.55060700000001
1.146128035678238,0.92221572226123905,2,6,1,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.146128035678238,0.89667868780023297,4,5,3,20,1,1.7283329999999999,1.5589489999999999,3.068981,163.77571
1.146128035678238,0.58199526979163196,2,6,1,23,3.875,1.2072099999999999,1.324422,2.942002,58.832287000000001
1.1415438342206532,1.04400824452648,4,5,1,20,2,1.1392770000000001,1.324916,3.1601300000000001,119.319778
1.1404026934233871,1.3003684235164199,4,6,1,10,2.8332999999999999,1.7121420000000001,1.424239,3.0732569999999999,121.52123400000001
1.1398790864012365,0.82310193667647003,3,1,1,20,1,1.365961,1.3374999999999999,2.9817149999999999,101.07158699999999
1.1378719645678825,1.29165863092359,4,5,1,10,4,1.4364239999999999,1.360177,3.2685879999999998,78.495012000000003
1.1367205671564067,0.92221572226123905,2,6,1,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1205739312058498,0.63668933440081799,4,6,1,20,4,1.776553,1.5190509999999999,3.3022420000000001,154.74236099999999
1.1139433523068367,0.76366378891501796,1,6,1,10,2,1.776553,1.5190509999999999,3.3022420000000001,154.74236099999999
1.1139433523068367,0.92221572226123905,2,6,1,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1139433523068367,-0.30228702311455002,4,6,1,20,2,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1139433523068367,-0.61261017045525901,4,6,1,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1139433523068367,-0.30228702311455002,4,6,1,20,2,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1139433523068367,1.6133176268295599,3,6,1,10,1,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1.1137769689489865,1.0187828265163801,1,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.1136091510730279,1.31126798910478,4,6,1,20,2,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.1099158630237933,1.3996291490036801,3,1,1,23,2,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1.1038037209559568,1.71108897804816,1,6,3,19,0.20830000000000001,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.1038037209559568,1.2158114402198801,4,5,3,20,4,1.5866450000000001,1.4455169999999999,3.158649,145.55060700000001
1.1038037209559568,1.0627766309450699,3,6,1,10,2,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1.0974966090973999,0.83745065926682005,1,6,1,23,3,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0969100130080565,1.51541944568869,1,6,1,10,3,1.842371,1.4345570000000001,2.3982290000000002,24.634169
1.0969100130080565,-0.26119338980745299,1,6,1,23,3,1.3971899999999999,1.3250919999999999,3.667243,139.10991999999999
1.0863598306747482,1.3561042622608801,3,6,3,20,2,1.5866450000000001,1.4455169999999999,3.158649,145.55060700000001
1.0845762779343311,-0.25412402598516098,4,5,1,22,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0845762779343311,0.43073579521657201,4,5,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0837955336392313,0.081409192089465995,1,6,1,10,1,1.484996,1.41821,3.3048950000000001,145.539736
1.0835026198302673,1.1649991752867299,4,5,1,10,2,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0791812460476249,0.85157698147526995,1,1,1,20,1,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1.0791812460476249,0.83715219351238601,1,6,1,20,1,1.3971899999999999,1.3250919999999999,3.667243,139.10991999999999
1.0791812460476249,0.28377062794110702,4,6,1,24,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.0791812460476249,1.3696728777687399,4,5,1,20,4,1.369745,1.38405,2.9881549999999999,123.77092399999999
1.0777053971912702,1.0117074880007,3,6,1,10,1,1.5866450000000001,1.4455169999999999,3.158649,145.55060700000001
1.0737183503461227,1.46130095580399,3,1,1,10,2,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1.0721307003344147,0.81417095533706196,3,6,1,20,1,1.776553,1.5190509999999999,3.3022420000000001,154.74236099999999
1.0569048513364727,1.0036491361887101,4,6,1,20,4,1.365961,1.3374999999999999,2.9817149999999999,101.07158699999999
1.0515383905153275,1.14287059153351,4,5,1,20,3,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0492180226701815,0.543581748312297,4,1,1,10,0.33329999999999999,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.0490288361409228,0.62300848765832395,4,5,3,20,2,1.2072099999999999,1.324422,2.942002,58.832287000000001
1.0468851908377101,1.1707413652643801,4,6,1,20,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0417873189717517,1.0705505683290999,4,5,1,20,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0413926851582251,-0.14601565730587701,4,6,1,24,4,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0413926851582251,0.97921019422356803,3,6,1,23,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1.0374264979406236,1.02928137118029,4,5,3,20,3,1.7283329999999999,1.5589489999999999,3.068981,163.77571
1.0362295440862945,1.1707413652643801,4,6,1,20,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0211892990699381,-0.52427109689218199,3,6,3,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.0132586652835165,0.96392724375567995,3,6,1,20,1,1.365961,1.3374999999999999,2.9817149999999999,101.07158699999999
1.0107238653917732,0.95947151457625901,4,5,1,5,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1.0098756337121602,1.3335228334562399,3,6,1,10,1,1.3971899999999999,1.3250919999999999,3.667243,139.10991999999999
1.0086001717619175,0.26443783689029798,4,1,1,20,0.33329999999999999,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1.0043213737826426,0.88996805317334104,4,6,3,23,1,1.7283329999999999,1.5589489999999999,3.068981,163.77571
1,0.97799066608389595,1,6,1,10,1,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1,0.97799066608389595,1,6,1,10,1,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1,0.97799066608389595,1,6,1,10,1,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1,0.76956402740032703,1,6,1,10,2,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1,0.83715219351238601,1,6,1,20,1,1.3971899999999999,1.3250919999999999,3.667243,139.10991999999999
1,0.46737021462998501,1,1,1,22,1,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1,1.21132545454615,1,1,3,22,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1,0.976871114114368,1,1,3,22,3,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1,1.21132545454615,1,1,3,22,2,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1,1.13677103980187,1,1,3,23,3,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1,0.97742078832159696,1,1,3,23,1,1.4527939999999999,1.3822369999999999,2.776742,110.92294200000001
1,0.76574477862266699,4,6,1,20,1,1.839491,1.515236,2.5682390000000002,9.1847700000000003
1,0.92347580065470303,4,5,1,24,4,1.776553,1.5190509999999999,3.3022420000000001,154.74236099999999
1,0.85387684285715704,4,6,1,22,0.75,1.632903,1.4576119999999999,3.2789060000000001,155.92872800000001
1,1.39484693812302,4,6,1,23,1.5,1.365961,1.3374999999999999,2.9817149999999999,101.07158699999999
1,0.28989070504093201,4,1,1,22,2,1.4930490000000001,1.413699,3.1771880000000001,139.585915
1,0.13155803461496199,4,5,1,22,2,1.8894820000000001,1.576716,3.0689790000000001,169.580533
1,0.75948813664658699,4,5,1,23,1,1.8894820000000001,1.576716,3.0689790000000001,169.580533
1,0.75948813664658699,4,5,1,23,1,1.8894820000000001,1.576716,3.0689790000000001,169.580533
1,0.79188904650903102,4,6,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1,0.79188904650903102,4,6,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1,0.79188904650903102,4,6,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1,0.79188904650903102,4,6,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1,0.79188904650903102,4,6,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1,0.79188904650903102,4,6,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1,0.73119086674082501,4,1,1,23,4,1.285285,1.336076,2.9040379999999999,85.915459999999996
1,0.95667637351531898,2,5,1,23,4,1.287506,1.3277080000000001,3.279455,96.504986000000002
1,0.81573282272788905,4,5,1,23,4,1.632903,1.4576119999999999,3.2789060000000001,155.92872800000001
1,0.28301024730656799,4,5,1,22,0.25,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1,0.817238738547299,4,5,1,22,0.91669999999999996,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1,0.817238738547299,4,5,1,22,0.91669999999999996,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1,0.817238738547299,4,5,1,22,0.91669999999999996,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1,0.817238738547299,4,5,1,22,0.91669999999999996,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1,0.85114869883768796,4,5,1,22,0.25,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1,0.22499406319568499,4,5,1,22,1.9167000000000001,1.5954619999999999,1.3889940000000001,2.2771409999999999,54.191592
1,0.121513986904094,4,5,1,23,4,1.2515350000000001,1.3367059999999999,2.6866500000000002,74.196158999999994
1,0.45649661905545202,4,5,1,23,3,1.2515350000000001,1.3367059999999999,2.6866500000000002,74.196158999999994
1,1.0108688815845801,4,5,1,23,4,1.361912,1.3709640000000001,2.8800050000000001,91.050552999999994
1,1.7628890985677399,4,5,1,23,4,1.7986329999999999,1.43486,3.3119610000000002,101.279689
1,0.45767807515665698,4,5,1,23,3,1.9644379999999999,1.475597,3.2604410000000001,123.87051099999999
1,0.44991918409531001,3,1,1,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
1,0.44991918409531001,3,1,1,20,1,1.5849629999999999,2.1435900000000001,3.3551799999999998,234.891864
